age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
45;entrepreneur;married;primary;no;-1772;no;no;cellular;8;dec;963;2;-1;0;unknown;no
38;technician;married;tertiary;yes;5187;yes;yes;cellular;11;may;121;3;373;14;failure;no
40;blue-collar;divorced;secondary;no;3067;no;no;unknown;26;apr;20;3;529;14;unknown;no
38;student;married;tertiary;no;5374;yes;no;cellular;31;aug;22;5;-1;0;unknown;no
49;blue-collar;married;primary;no;5152;yes;no;cellular;5;aug;140;2;433;18;other;no
51;blue-collar;married;secondary;no;2465;no;no;cellular;26;jul;112;1;-1;0;unknown;no
43;self-employed;single;secondary;no;255;no;no;telephone;4;may;289;1;753;1;failure;no
48;retired;married;tertiary;no;-1595;no;no;cellular;27;apr;15;2;-1;0;unknown;no
40;blue-collar;single;tertiary;no;2042;no;no;cellular;22;jun;56;5;-1;0;unknown;no
46;blue-collar;married;secondary;no;-2109;no;no;cellular;30;apr;330;2;-1;0;unknown;no
45;unknown;single;primary;no;1998;no;no;cellular;13;jun;49;2;-1;0;unknown;no
28;services;married;secondary;no;4983;yes;no;cellular;16;feb;173;8;-1;0;unknown;yes
19;technician;single;tertiary;no;271;no;yes;cellular;31;may;281;1;221;4;unknown;no
52;technician;single;secondary;no;-2216;yes;yes;cellular;2;jun;61;1;516;15;failure;no
40;admin.;married;secondary;no;5106;yes;no;unknown;19;nov;64;4;-1;0;unknown;no
39;entrepreneur;married;tertiary;no;-1980;no;no;cellular;15;aug;278;4;-1;0;unknown;no
36;technician;single;secondary;no;205;yes;no;telephone;25;may;972;2;-1;0;unknown;yes
38;management;married;secondary;no;-51;no;no;cellular;24;jan;834;1;-1;0;unknown;yes
50;admin.;married;secondary;no;1758;no;no;cellular;12;aug;472;1;-1;0;unknown;no
34;student;married;primary;no;1616;yes;no;cellular;10;may;1177;2;-1;0;unknown;yes
39;technician;divorced;primary;no;2519;no;no;cellular;17;feb;573;1;-1;0;unknown;yes
34;management;married;primary;no;1027;yes;yes;unknown;5;may;182;3;-1;0;unknown;no
56;blue-collar;married;secondary;no;-936;yes;no;cellular;20;aug;185;1;-1;0;unknown;no
49;services;married;unknown;no;3017;no;no;cellular;22;may;157;2;-1;0;unknown;no
66;admin.;married;tertiary;no;-3822;no;no;unknown;12;apr;763;3;-1;0;unknown;no
40;student;divorced;tertiary;no;7005;yes;no;unknown;29;aug;374;1;-1;0;unknown;yes
39;services;married;secondary;no;2377;no;no;unknown;24;may;47;3;753;4;failure;no
48;admin.;married;secondary;no;3499;yes;no;cellular;20;jun;39;2;-1;0;unknown;no
30;self-employed;married;tertiary;no;9873;no;no;cellular;25;may;982;1;-1;0;unknown;no
51;entrepreneur;single;secondary;no;1748;yes;no;cellular;22;may;297;1;-1;0;unknown;no
42;blue-collar;single;secondary;no;321;no;no;cellular;18;may;697;2;-1;0;unknown;no
51;unemployed;married;tertiary;no;2157;no;no;cellular;11;jul;136;1;-1;0;unknown;no
33;unknown;married;secondary;no;4482;yes;no;unknown;9;may;20;1;-1;0;unknown;no
38;technician;married;secondary;no;1293;yes;yes;cellular;31;nov;19;1;796;11;failure;no
44;technician;married;secondary;no;-829;yes;no;cellular;19;nov;73;9;-1;0;unknown;no
44;admin.;divorced;primary;no;552;no;no;cellular;12;may;976;1;708;19;failure;yes
36;technician;married;secondary;no;1372;no;no;cellular;17;aug;172;1;-1;0;unknown;no
51;admin.;divorced;secondary;no;1176;yes;no;cellular;2;apr;75;4;-1;0;unknown;no
44;management;married;secondary;no;-723;no;no;cellular;18;apr;526;3;-1;0;unknown;no
47;blue-collar;married;secondary;no;1251;yes;no;unknown;9;apr;122;1;4;13;failure;no
25;technician;single;secondary;no;-1041;yes;no;cellular;9;dec;25;7;-1;0;unknown;no
23;unemployed;married;unknown;no;4879;yes;yes;cellular;29;apr;257;2;-1;0;unknown;yes
32;services;married;primary;no;3473;no;no;cellular;23;jun;504;3;-1;0;unknown;no
47;technician;single;tertiary;no;9990;yes;no;cellular;17;may;29;1;-1;0;unknown;no
45;admin.;married;primary;no;103;no;no;unknown;5;nov;208;4;-1;0;unknown;no
57;student;married;tertiary;no;-1340;no;no;cellular;8;may;122;1;-1;0;unknown;no
35;blue-collar;single;tertiary;no;1763;no;no;unknown;17;apr;488;3;-1;0;unknown;no
43;student;divorced;secondary;no;3018;yes;no;unknown;21;jun;125;1;-1;0;unknown;no
30;unemployed;single;tertiary;no;-1513;yes;yes;cellular;21;may;32;1;-1;0;unknown;no
53;admin.;single;secondary;no;3597;no;no;cellular;3;may;82;4;-1;0;unknown;no
35;blue-collar;married;secondary;no;-1429;no;no;cellular;28;jun;61;2;-1;0;unknown;no
50;admin.;single;tertiary;no;2417;no;no;cellular;18;may;151;1;-1;0;unknown;no
42;technician;married;tertiary;no;1036;yes;no;unknown;1;may;149;8;40;17;other;no
35;admin.;married;unknown;no;7192;no;no;cellular;10;nov;18;5;-1;0;unknown;no
29;technician;single;secondary;no;428;yes;no;cellular;6;nov;63;3;-1;0;unknown;yes
47;retired;married;primary;no;2317;yes;no;cellular;25;jun;323;2;308;19;failure;no
36;self-employed;divorced;tertiary;no;-3309;no;yes;cellular;18;feb;7;1;-1;0;unknown;no
19;management;divorced;tertiary;no;-215;yes;no;cellular;29;aug;537;3;763;6;failure;no
64;technician;single;secondary;no;1444;no;yes;cellular;15;may;162;1;398;22;failure;no
46;services;married;secondary;no;3836;no;yes;cellular;28;may;60;1;-1;0;unknown;no
49;management;divorced;secondary;no;821;no;no;cellular;21;may;136;1;-1;0;unknown;yes
34;blue-collar;single;tertiary;no;4277;no;no;cellular;5;may;68;2;-1;0;unknown;no
28;admin.;married;primary;no;-1814;yes;yes;telephone;5;jun;30;4;-1;0;unknown;no
36;admin.;married;tertiary;no;2009;no;no;cellular;9;sep;103;1;2;5;unknown;no
55;blue-collar;married;tertiary;no;735;yes;yes;unknown;3;jun;69;3;-1;0;unknown;no
30;admin.;single;secondary;no;2068;no;no;cellular;29;oct;104;2;329;8;failure;no
42;entrepreneur;single;tertiary;no;1312;yes;no;unknown;5;may;366;1;668;20;unknown;no
33;services;divorced;tertiary;no;4276;no;no;cellular;17;may;470;5;-1;0;unknown;yes
36;blue-collar;married;tertiary;no;-1335;no;no;unknown;4;jul;240;2;-1;0;unknown;no
55;blue-collar;divorced;secondary;no;-1961;yes;no;cellular;10;aug;125;4;299;15;failure;no
50;blue-collar;married;tertiary;no;-501;yes;no;telephone;9;jul;73;2;365;4;failure;yes
46;technician;divorced;secondary;no;25;yes;no;unknown;25;may;20;2;-1;0;unknown;no
47;blue-collar;married;tertiary;no;79;yes;no;cellular;31;apr;548;3;-1;0;unknown;yes
31;unknown;married;secondary;no;6762;no;no;cellular;25;jul;15;1;195;9;failure;yes
58;admin.;single;secondary;yes;218;yes;no;cellular;3;jul;904;1;-1;0;unknown;no
37;services;married;secondary;no;8065;no;no;telephone;14;nov;458;5;621;21;failure;yes
51;technician;married;tertiary;no;624;no;no;cellular;9;apr;107;1;-1;0;unknown;yes
61;blue-collar;married;secondary;no;3520;yes;no;cellular;16;sep;246;1;-1;0;unknown;no
33;admin.;unknown;secondary;no;1872;yes;no;cellular;10;may;128;3;104;3;other;no
27;management;married;secondary;no;-855;no;no;cellular;6;apr;389;1;-1;0;unknown;no
44;admin.;single;secondary;no;-39;no;no;cellular;14;jul;127;3;-1;0;unknown;no
41;management;divorced;unknown;no;4180;yes;no;cellular;20;nov;74;2;-1;0;unknown;no
45;services;single;secondary;no;-4364;no;no;unknown;9;mar;574;3;-1;0;unknown;no
34;blue-collar;single;unknown;no;1021;no;no;unknown;25;jun;633;1;-1;0;unknown;no
36;admin.;married;secondary;no;-2852;yes;no;cellular;7;aug;306;1;-1;0;unknown;yes
36;technician;married;secondary;no;4178;no;no;unknown;19;nov;36;1;649;15;failure;no
50;blue-collar;divorced;tertiary;no;-3615;yes;yes;unknown;22;nov;747;2;-1;0;unknown;no
49;retired;divorced;secondary;no;-3449;yes;yes;cellular;22;may;706;1;-1;0;unknown;yes
42;blue-collar;married;secondary;no;978;no;no;unknown;3;may;238;1;107;12;other;no
71;housemaid;married;primary;no;52;no;no;unknown;31;feb;270;5;-1;0;unknown;no
55;admin.;married;tertiary;no;2775;no;yes;cellular;21;aug;416;3;-1;0;unknown;no
32;blue-collar;married;tertiary;no;313;yes;no;unknown;26;may;436;1;-1;0;unknown;no
39;technician;divorced;tertiary;no;-4642;yes;no;unknown;28;may;643;2;-1;0;unknown;no
61;technician;divorced;secondary;no;-8195;no;no;cellular;14;jul;99;3;-1;0;unknown;no
35;entrepreneur;married;tertiary;no;397;yes;no;cellular;9;may;423;1;-1;0;unknown;no
72;admin.;married;tertiary;no;8532;no;yes;unknown;24;aug;182;7;-1;0;unknown;no
43;retired;married;tertiary;no;-3349;no;no;cellular;22;aug;634;9;-1;0;unknown;no
49;admin.;married;tertiary;no;8096;yes;yes;telephone;23;may;545;2;-1;0;unknown;no
41;blue-collar;divorced;primary;no;285;no;no;cellular;11;aug;92;2;-1;0;unknown;no
24;admin.;married;secondary;no;-514;no;no;unknown;30;jul;68;3;-1;0;unknown;no
51;services;married;primary;no;2211;no;no;cellular;8;aug;117;1;-1;0;unknown;no
34;blue-collar;divorced;tertiary;no;2563;yes;no;cellular;9;may;173;2;-1;0;unknown;no
44;blue-collar;married;tertiary;no;215;yes;no;cellular;11;jul;565;1;-1;0;unknown;no
54;self-employed;single;secondary;no;-1018;no;no;cellular;16;aug;223;3;-1;0;unknown;no
44;housemaid;married;secondary;no;1204;no;no;cellular;29;may;94;7;-1;0;unknown;no
28;technician;married;secondary;no;-324;no;yes;cellular;10;nov;6;1;-1;0;unknown;no
37;retired;single;secondary;no;1760;yes;no;unknown;27;jun;363;3;64;5;unknown;no
20;admin.;married;secondary;no;-848;no;no;unknown;23;jul;30;3;-1;0;unknown;no
35;services;married;primary;no;4913;no;no;unknown;3;aug;234;2;292;14;failure;no
42;technician;married;secondary;no;-1715;no;no;cellular;6;jul;73;1;-1;0;unknown;no
42;management;married;secondary;no;-3366;yes;yes;cellular;2;aug;568;3;-1;0;unknown;no
42;admin.;married;secondary;no;3360;yes;no;cellular;28;aug;372;2;-1;0;unknown;no
39;unemployed;divorced;secondary;no;5067;yes;yes;cellular;7;jul;34;1;-1;0;unknown;no
43;entrepreneur;married;tertiary;no;1026;yes;no;cellular;21;jun;422;3;-1;0;unknown;no
31;blue-collar;married;tertiary;no;-623;no;no;cellular;3;nov;9;2;-1;0;unknown;no
33;admin.;married;primary;no;-1109;no;no;telephone;14;may;476;1;654;4;unknown;no
33;blue-collar;single;primary;no;-1055;yes;no;unknown;24;apr;214;3;-1;0;unknown;no
76;retired;divorced;tertiary;no;3395;yes;no;cellular;18;jun;158;3;-1;0;unknown;no
50;admin.;married;tertiary;no;5465;yes;no;cellular;7;jul;1113;1;-1;0;unknown;yes
64;technician;married;secondary;no;1735;yes;no;unknown;8;jul;245;3;562;19;unknown;no
34;admin.;married;primary;no;-1096;no;no;unknown;21;nov;721;1;-1;0;unknown;no
31;retired;married;secondary;no;-1173;yes;no;cellular;31;jul;537;2;-1;0;unknown;no
27;admin.;married;secondary;no;-533;yes;no;cellular;1;may;118;1;188;18;other;no
32;services;divorced;tertiary;no;1355;no;yes;cellular;9;may;1087;1;-1;0;unknown;yes
33;blue-collar;single;tertiary;no;-18;no;no;unknown;6;feb;439;1;-1;0;unknown;no
35;housemaid;single;tertiary;no;-105;no;no;telephone;31;may;194;2;497;9;unknown;no
37;blue-collar;single;primary;no;-1835;no;no;unknown;13;jun;302;2;-1;0;unknown;no
45;technician;married;secondary;no;-2700;no;no;cellular;31;jul;1;5;-1;0;unknown;no
48;technician;married;tertiary;no;3820;yes;no;unknown;1;mar;479;1;-1;0;unknown;no
48;self-employed;married;secondary;no;629;no;no;telephone;28;mar;339;2;-1;0;unknown;no
72;self-employed;married;secondary;no;1314;yes;yes;cellular;23;aug;542;3;-1;0;unknown;yes
38;blue-collar;married;tertiary;no;5870;no;no;cellular;4;aug;886;5;-1;0;unknown;yes
62;admin.;single;secondary;no;-5809;no;no;cellular;5;feb;40;2;226;7;failure;no
52;management;married;secondary;no;-627;yes;no;cellular;2;nov;343;2;-1;0;unknown;no
52;retired;divorced;secondary;no;-1114;no;no;cellular;26;jun;460;2;-1;0;unknown;no
44;services;married;primary;no;2319;yes;no;cellular;6;aug;173;10;-1;0;unknown;no
42;blue-collar;married;tertiary;no;-4033;yes;no;unknown;16;may;47;1;-1;0;unknown;no
61;entrepreneur;single;secondary;no;6611;no;no;cellular;9;may;129;5;342;22;failure;no
64;unknown;married;unknown;no;-3573;yes;yes;cellular;1;may;94;2;-1;0;unknown;no
43;blue-collar;single;tertiary;no;2207;no;yes;unknown;10;apr;528;3;-1;0;unknown;no
39;management;married;tertiary;no;-1367;no;no;unknown;7;may;92;2;-1;0;unknown;no
37;services;single;tertiary;no;5575;yes;no;unknown;3;jul;4;2;-1;0;unknown;no
44;blue-collar;married;primary;no;2951;no;no;cellular;21;apr;81;2;-1;0;unknown;no
28;blue-collar;married;unknown;no;-1471;no;no;unknown;17;jul;481;1;-1;0;unknown;no
21;self-employed;divorced;tertiary;no;1234;no;no;unknown;8;jan;106;1;600;18;unknown;no
36;management;married;tertiary;no;5473;yes;no;unknown;8;apr;566;4;-1;0;unknown;yes
35;entrepreneur;single;secondary;no;1211;no;yes;unknown;4;may;29;1;-1;0;unknown;no
34;unknown;single;tertiary;no;-4191;no;no;cellular;28;may;136;1;-1;0;unknown;yes
43;blue-collar;married;unknown;no;3326;yes;yes;cellular;24;feb;4;1;-1;0;unknown;no
51;management;married;secondary;no;5206;yes;no;cellular;27;feb;203;5;-1;0;unknown;no
45;unemployed;single;tertiary;no;-2129;yes;no;cellular;14;jul;181;1;-1;0;unknown;no
49;entrepreneur;married;secondary;no;873;yes;no;unknown;10;may;401;4;-1;0;unknown;no
39;technician;married;secondary;no;-1596;yes;no;unknown;24;may;440;1;-1;0;unknown;no
43;blue-collar;married;secondary;no;-2011;yes;no;unknown;29;feb;368;1;-1;0;unknown;no
54;unemployed;married;primary;no;126;yes;yes;cellular;16;feb;1008;1;506;22;success;yes
30;housemaid;married;tertiary;no;-5577;no;yes;cellular;15;may;165;2;-1;0;unknown;no
42;unemployed;married;secondary;no;-163;no;no;unknown;25;may;443;4;-1;0;unknown;no
43;services;married;secondary;no;-323;yes;no;unknown;13;may;114;1;-1;0;unknown;no
37;technician;single;secondary;no;-3523;yes;no;cellular;7;apr;385;3;-1;0;unknown;no
42;management;married;primary;no;2590;yes;no;unknown;27;may;426;1;-1;0;unknown;yes
50;technician;married;secondary;no;5634;yes;no;cellular;4;may;25;1;-1;0;unknown;yes
31;blue-collar;single;tertiary;no;7740;no;yes;unknown;7;feb;925;1;-1;0;unknown;no
51;technician;married;tertiary;no;2088;no;no;unknown;9;aug;76;1;-1;0;unknown;no
49;technician;divorced;tertiary;no;-2764;yes;no;cellular;28;may;273;2;-1;0;unknown;yes
20;blue-collar;single;secondary;no;3244;yes;no;unknown;11;aug;86;1;-1;0;unknown;no
30;admin.;married;tertiary;no;3982;no;yes;cellular;17;may;68;3;-1;0;unknown;no
49;retired;single;secondary;no;-184;no;no;cellular;17;dec;1400;2;-1;0;unknown;yes
59;technician;married;primary;no;4330;yes;no;unknown;18;may;285;2;-1;0;unknown;no
43;admin.;single;primary;no;-1655;yes;no;unknown;1;nov;453;3;515;3;failure;no
41;technician;single;secondary;no;-414;yes;yes;unknown;20;may;250;4;310;11;unknown;no
39;blue-collar;single;tertiary;no;-2411;yes;no;unknown;19;may;180;5;-1;0;unknown;no
49;technician;married;tertiary;no;475;yes;no;unknown;26;mar;103;3;342;16;other;no
32;technician;single;secondary;no;2586;yes;yes;unknown;9;nov;738;1;-1;0;unknown;yes
47;unknown;married;primary;no;297;no;no;unknown;22;nov;140;1;-1;0;unknown;no
37;blue-collar;single;secondary;no;4241;yes;no;telephone;25;jun;379;4;-1;0;unknown;no
24;admin.;married;secondary;no;23;no;no;unknown;3;may;297;1;-1;0;unknown;no
32;technician;married;tertiary;no;8935;yes;no;telephone;29;aug;427;4;744;19;failure;no
36;blue-collar;single;tertiary;no;5199;no;no;cellular;10;may;107;2;764;3;failure;no
30;management;divorced;primary;no;2518;yes;no;cellular;25;jun;759;14;-1;0;unknown;yes
61;self-employed;married;secondary;no;3365;no;no;cellular;5;feb;65;5;-1;0;unknown;no
37;technician;married;tertiary;no;10051;yes;no;cellular;16;jun;325;12;-1;0;unknown;no
28;management;married;unknown;no;1726;no;no;unknown;25;jul;119;3;-1;0;unknown;no
53;unemployed;married;tertiary;no;2847;no;yes;telephone;27;may;205;2;-1;0;unknown;no
28;unknown;married;secondary;no;788;yes;no;cellular;28;aug;145;1;-1;0;unknown;no
24;services;single;tertiary;no;-1253;yes;no;unknown;23;nov;664;1;-1;0;unknown;yes
57;unemployed;single;tertiary;no;-474;yes;no;unknown;17;apr;449;3;-1;0;unknown;no
34;admin.;married;primary;no;758;yes;yes;unknown;5;jun;22;2;382;21;other;no
50;blue-collar;married;secondary;no;1263;no;no;cellular;2;aug;11;1;-1;0;unknown;no
59;admin.;married;tertiary;no;2179;yes;no;cellular;1;may;197;1;-1;0;unknown;yes
23;services;married;secondary;no;4475;yes;no;unknown;11;may;200;2;-1;0;unknown;no
31;management;married;tertiary;no;4620;no;no;unknown;15;nov;38;1;376;11;failure;no
40;housemaid;married;secondary;no;8398;no;no;cellular;9;aug;337;1;-1;0;unknown;no
54;services;divorced;secondary;no;-3571;yes;no;unknown;27;jan;240;1;-1;0;unknown;no
47;admin.;married;secondary;no;2181;no;no;unknown;8;jul;61;1;-1;0;unknown;no
43;self-employed;single;tertiary;no;4919;yes;yes;cellular;16;jun;256;2;-1;0;unknown;no
47;blue-collar;married;tertiary;no;-241;yes;no;cellular;24;jun;247;3;-1;0;unknown;yes
33;services;married;secondary;no;-115;yes;no;cellular;24;aug;399;3;-1;0;unknown;no
48;housemaid;divorced;secondary;no;6164;yes;no;cellular;23;jul;9;2;-1;0;unknown;no
39;services;single;tertiary;no;6596;no;yes;cellular;25;jul;33;2;-1;0;unknown;no
47;technician;married;primary;no;1262;no;no;cellular;23;may;169;3;-1;0;unknown;yes
34;blue-collar;married;unknown;no;997;yes;no;cellular;31;jun;117;2;-1;0;unknown;yes
41;admin.;married;tertiary;no;3060;yes;yes;cellular;5;jun;514;1;-1;0;unknown;no
31;retired;married;unknown;no;-2147;yes;no;cellular;16;may;742;3;-1;0;unknown;no
43;admin.;married;secondary;no;2426;no;yes;unknown;5;jun;43;2;-1;0;unknown;no
38;unemployed;married;tertiary;no;-4274;no;no;cellular;2;jul;119;5;-1;0;unknown;no
35;technician;married;secondary;no;-2273;yes;no;cellular;30;may;525;2;62;6;failure;no
41;admin.;married;secondary;no;-1542;yes;no;unknown;30;jun;641;4;792;24;failure;yes
21;technician;married;secondary;no;3139;yes;no;unknown;29;may;12;3;51;21;failure;no
52;blue-collar;married;tertiary;no;1212;yes;no;cellular;25;may;149;1;483;4;failure;no
28;technician;married;tertiary;no;1685;no;no;cellular;4;jul;10;3;252;23;failure;no
34;admin.;married;unknown;no;2076;yes;no;cellular;27;jul;227;1;-1;0;unknown;no
33;services;single;primary;no;4185;yes;yes;cellular;29;feb;267;1;799;12;unknown;no
20;technician;married;tertiary;no;2251;no;no;cellular;1;aug;2;1;-1;0;unknown;no
50;services;divorced;primary;no;4413;yes;no;cellular;3;may;0;3;-1;0;unknown;no
41;admin.;divorced;tertiary;no;3376;yes;no;cellular;9;jul;282;4;-1;0;unknown;no
41;unknown;married;secondary;no;-2874;yes;yes;cellular;9;may;496;9;-1;0;unknown;yes
62;blue-collar;married;primary;no;3721;no;no;unknown;10;aug;413;1;-1;0;unknown;yes
34;services;married;secondary;no;-4129;no;no;cellular;5;aug;288;6;-1;0;unknown;no
21;admin.;married;primary;no;1663;no;no;unknown;9;jul;24;2;-1;0;unknown;no
46;technician;single;secondary;no;-2211;no;yes;cellular;11;jun;425;1;-1;0;unknown;yes
47;admin.;married;secondary;no;1714;yes;no;cellular;21;nov;868;3;-1;0;unknown;no
19;technician;married;secondary;no;-1302;no;no;unknown;5;nov;5;2;776;23;other;no
23;technician;divorced;secondary;no;264;yes;no;cellular;27;oct;8;1;-1;0;unknown;no
47;entrepreneur;married;secondary;no;1847;yes;no;cellular;5;may;28;1;-1;0;unknown;no
39;services;single;tertiary;no;2969;yes;no;cellular;10;nov;24;1;-1;0;unknown;no
50;blue-collar;married;secondary;no;856;yes;no;unknown;18;jun;108;3;-1;0;unknown;no
41;self-employed;married;tertiary;no;2792;yes;no;cellular;24;may;1130;1;-1;0;unknown;yes
44;technician;single;secondary;no;7143;yes;yes;cellular;21;apr;25;5;-1;0;unknown;yes
45;technician;divorced;tertiary;no;-1827;no;no;cellular;10;jul;36;5;-1;0;unknown;no
42;blue-collar;divorced;tertiary;no;-265;no;no;unknown;29;may;239;1;-1;0;unknown;no
37;technician;divorced;tertiary;no;4078;yes;no;cellular;18;jun;5;1;-1;0;unknown;no
33;management;married;tertiary;no;1480;no;no;cellular;23;aug;170;4;529;13;failure;no
51;blue-collar;divorced;secondary;no;6422;yes;no;cellular;4;may;324;2;-1;0;unknown;no
62;admin.;married;secondary;no;1029;no;no;telephone;26;may;22;2;-1;0;unknown;no
50;entrepreneur;married;secondary;no;-719;no;no;telephone;12;nov;83;1;-1;0;unknown;no
32;management;married;tertiary;no;-1131;no;no;cellular;15;aug;465;3;-1;0;unknown;no
29;blue-collar;single;unknown;no;4644;yes;no;cellular;7;jan;80;8;-1;0;unknown;no
25;technician;married;tertiary;no;3311;no;no;cellular;1;aug;624;1;-1;0;unknown;no
39;management;married;tertiary;no;-3077;yes;no;cellular;23;may;61;1;-1;0;unknown;no
41;services;married;unknown;no;163;yes;no;cellular;31;jan;188;3;-1;0;unknown;no
36;technician;married;primary;no;2290;no;no;unknown;21;may;23;1;447;23;other;no
51;admin.;married;tertiary;no;1203;yes;no;unknown;28;oct;84;2;-1;0;unknown;no
